"","gene","peak","pval","test_stat","covar","padj","cor","Cell_Condition"
"8424","FNBP1","chr9-130143794-130144612",0.0001620167917638,3.77188829122763,7.22138276281111e-10,0.0488573011860616,0,"L5_IT_2_Ctrl"
"8425","HSPA1A","chr6-31580576-31581488",1.747135818173e-08,5.63533971269401,8.32041045941224e-10,4.29999691766221e-05,0,"L5_IT_2_Ctrl"
"8426","HSPA1A","chr6-32092531-32093595",4.33879512551977e-06,4.59445607179932,6.38558958793335e-10,0.00388853271148544,0,"L5_IT_2_Ctrl"
"8427","HSPA1A","chr6-31769511-31770421",8.77694988676955e-09,5.75281503683246,6.56888080355861e-10,2.35983417661487e-05,0,"L5_IT_2_Ctrl"
"8428","HSPA1A","chr6-31461556-31462190",1.47500459637947e-07,5.25565263742278,5.76093479582096e-10,0.000260735177138565,0,"L5_IT_2_Ctrl"
"8429","AACS","chr12-125494661-125495561",6.83533185409061e-05,3.98194597617907,1.10385670696089e-09,0.0284892166237903,0,"L5_IT_2_Ctrl"
"8430","AACS","chr12-125073523-125074305",4.450361481179e-05,4.08276189240083,9.88845685902088e-10,0.0212522695018833,0,"L5_IT_2_Ctrl"
"8431","GNG2","chr14-52023275-52024227",9.16535321757604e-05,3.91168730632823,6.41166322033072e-10,0.0344591432746168,0,"L5_IT_2_Ctrl"
"8432","GNG2","chr14-51900805-51901653",9.24708255322568e-06,4.43406942854402,8.18562089216401e-10,0.0070237842159731,1,"L5_IT_2_Ctrl"
"8433","ADAMTSL1","chr9-17776457-17777400",2.44862033317062e-06,4.71236188737093,4.48022418915016e-10,0.00250300630299874,1,"L5_IT_2_Ctrl"
"8434","ADAMTSL1","chr9-17775380-17776333",2.46259641233429e-06,4.71120229090352,2.30843112533511e-10,0.00250927594687637,0,"L5_IT_2_Ctrl"
"8435","SMURF1","chr7-98911579-98912548",0.000124871823151409,3.83635902181512,5.60641960544064e-10,0.0412737495464251,0,"L5_IT_2_Ctrl"
"8436","SLC1A2","chr11-35615834-35616833",3.33646552932655e-08,5.52279625888152,6.21461139398458e-10,7.5176677397119e-05,0,"L5_IT_2_Ctrl"
"8437","SLC1A2","chr11-35781020-35782005",3.51337808964387e-06,4.63826989017313,3.34064613224425e-10,0.00331596562400512,0,"L5_IT_2_Ctrl"
"8438","DNAJA1","chr9-33510582-33511511",0.000119272688089546,3.84761624559367,1.29692815568315e-09,0.0401277971604903,0,"L5_IT_2_Ctrl"
"8439","DNAJA1","chr9-33188745-33189863",4.77303409409588e-05,4.06647139439585,8.84094408181451e-10,0.0221324899199154,0,"L5_IT_2_Ctrl"
"8440","RBM5","chr3-50237645-50238509",1.53892865023206e-05,4.32304136602554,1.54009196403522e-09,0.0100486387652867,0,"L5_IT_2_Ctrl"
"8441","MYO16","chr13-108276530-108277453",9.51315140956356e-06,4.42795324910273,2.8320785542821e-10,0.007144957323457,0,"L5_IT_2_Ctrl"
"8442","LNPK","chr2-175879577-175880556",2.61680987115462e-05,4.2044818049002,6.18891763426496e-10,0.0147451798700805,0,"L5_IT_2_Ctrl"
"8443","SLC6A15","chr12-84690733-84691709",1.17993194364727e-05,4.38126327284865,1.11303607950694e-09,0.00844567304773671,0,"L5_IT_2_Ctrl"
"8444","SLC6A15","chr12-84691866-84692685",2.85828061004491e-07,5.13255967469691,1.45744954019421e-09,0.000433418292770184,0,"L5_IT_2_Ctrl"
"8445","BZW2","chr7-16695373-16696330",1.8849819461386e-08,5.62223903254958,1.54846931024594e-09,4.60384537122853e-05,0,"L5_IT_2_Ctrl"
"8446","BZW2","chr7-16647397-16648203",7.26501812184731e-05,3.96743544715864,1.10929898382905e-09,0.0297245150654897,0,"L5_IT_2_Ctrl"
"8447","DTWD2","chr5-118628734-118630065",1.27007344836694e-06,4.84438047823829,1.42115886992612e-09,0.00146701277960974,1,"L5_IT_2_Ctrl"
"8448","MAP6","chr11-75480565-75481536",3.49477070985994e-05,4.13857011672064,7.95103727538688e-10,0.0178619629099218,0,"L5_IT_2_Ctrl"
"8449","MAP6","chr11-75303373-75304313",6.36661874183771e-05,3.9987935334434,8.81754217118859e-10,0.0270519574991827,0,"L5_IT_2_Ctrl"
"8450","BMPR1A","chr10-86389231-86390147",5.36644925264549e-05,4.03906587847617,1.02312497120659e-09,0.0240140723256284,0,"L5_IT_2_Ctrl"
"8451","SLC36A4","chr11-93020124-93021114",7.03487795850975e-05,3.97510308056562,9.36045072768009e-10,0.0289681244862434,0,"L5_IT_2_Ctrl"
"8452","ELF2","chr4-139654792-139655752",6.37775788717669e-09,5.80653858841307,9.5655763756528e-10,1.83835710947564e-05,0,"L5_IT_2_Ctrl"
"8453","ELF2","chr4-139099139-139100050",1.4490534079191e-06,4.81813634384845,1.15094518768111e-09,0.00162107530059626,0,"L5_IT_2_Ctrl"
"8454","ELF2","chr4-139575888-139576917",2.37807713619243e-07,5.16705781991175,1.16117860487193e-09,0.000378542555163701,0,"L5_IT_2_Ctrl"
"8455","CNST","chr1-246946502-246947911",1.26825876725878e-06,4.84466438462138,1.00789413667707e-09,0.00146701277960974,0,"L5_IT_2_Ctrl"
"8456","ATCAY","chr19-4042289-4043121",4.98231099763655e-06,4.56553119341754,7.6080191871749e-10,0.00432005519868783,0,"L5_IT_2_Ctrl"
"8457","THSD7A","chr7-11725978-11727147",7.5382271608136e-05,3.95862567862301,1.58437370730045e-10,0.0300986890831871,0,"L5_IT_2_Ctrl"
"8458","THSD7A","chr7-12111292-12112288",1.98450999493737e-06,4.75499533507556,1.36863846977798e-10,0.0021235717120408,0,"L5_IT_2_Ctrl"
"8459","STAMBPL1","chr10-89232715-89233654",8.72697763608792e-05,3.92350548834329,1.29755475633071e-09,0.0333996883806412,0,"L5_IT_2_Ctrl"
"8460","RPL28","chr19-55058849-55059829",0.000163002672420337,3.77037463042528,7.64632967115716e-10,0.0489240441334257,0,"L5_IT_2_Ctrl"
"8461","LUZP1","chr1-22888811-22889827",7.33374585793078e-05,3.96519015811532,7.54317378476634e-10,0.0298205138341792,0,"L5_IT_2_Ctrl"
"8462","TRAK1","chr3-42209488-42210590",5.82694565930257e-07,4.99686623693908,1.22423209095626e-09,0.000780695837684854,0,"L5_IT_2_Ctrl"
"8463","HOPX","chr4-56681071-56682125",2.88380769756264e-05,4.18245290300869,1.04945230398078e-09,0.0156918374226286,0,"L5_IT_2_Ctrl"
"8464","ZER1","chr9-128895464-128896208",1.5296690158737e-05,4.32437212462286,1.13700483788803e-09,0.0100086024737592,1,"L5_IT_2_Ctrl"
"8465","INSR","chr19-7673886-7674958",9.73275967747362e-06,4.42302694681154,1.17539210476063e-09,0.00725877837838471,1,"L5_IT_2_Ctrl"
"8466","CDK12","chr17-39606473-39607323",2.90075287319062e-05,4.1811211193477,1.14559642790732e-09,0.0157572441983546,1,"L5_IT_2_Ctrl"
"8467","RCN2","chr15-76939486-76940388",4.49198995964544e-06,4.58721454633064,1.16921338821141e-09,0.00395928697401784,0,"L5_IT_2_Ctrl"
"8468","TOM1L2","chr17-17613224-17614279",8.80021681768631e-05,3.92149255448087,6.64844163187394e-10,0.0336397487604823,0,"L5_IT_2_Ctrl"
"8469","SFSWAP","chr12-131417803-131418717",0.000110973743106404,3.86525379657959,1.08656388424825e-09,0.0382610679465305,1,"L5_IT_2_Ctrl"
"8470","LMBRD2","chr5-36167453-36168485",4.48988649083178e-05,4.08070730422665,7.13951817352063e-10,0.0213454407505886,0,"L5_IT_2_Ctrl"
"8471","BCL2","chr18-62821397-62822422",2.9900688287552e-05,4.17422139157876,5.41071691476671e-10,0.0161601098293561,0,"L5_IT_2_Ctrl"
"8472","BRD4","chr19-14923151-14924136",1.16324316098785e-10,6.44405315260483,8.96369882097597e-10,5.55495486334901e-07,0,"L5_IT_2_Ctrl"
"8473","GRAMD1B","chr11-123494121-123495258",7.38168442662334e-05,3.96363578878108,1.5206657719175e-09,0.0298205138341792,1,"L5_IT_2_Ctrl"
"8474","GSE1","chr16-85092619-85093573",3.57529933588099e-05,4.13333954062635,8.90512526486519e-10,0.0180714719291279,0,"L5_IT_2_Ctrl"
"8475","HACD3","chr15-65610773-65611712",6.44650623430172e-05,3.99584073929474,1.5433095703364e-09,0.0273397840915258,1,"L5_IT_2_Ctrl"
"8476","HACD3","chr15-65916378-65917338",5.76622368946129e-05,4.02217888652397,6.16417396920156e-10,0.025231600122251,0,"L5_IT_2_Ctrl"
"8477","GLMN","chr1-91997451-91998380",9.15295816712736e-07,4.90902656222284,6.03724932466252e-10,0.00113949699279717,0,"L5_IT_2_Ctrl"
"8478","GREB1L","chr18-21683801-21684745",3.47458312523797e-22,9.68551342203042,3.80065075662499e-10,4.83347747863538e-18,0,"L5_IT_2_Ctrl"
"8479","CDK6","chr7-92584570-92585529",4.54718076663515e-05,4.07775928621952,4.02708488319419e-10,0.0215285568096262,0,"L5_IT_2_Ctrl"
"8480","TBC1D9","chr4-140557349-140558361",0.000165406368607463,3.76671994258871,9.12659206188544e-10,0.0495525266373549,0,"L5_IT_2_Ctrl"
"8481","MAPK8IP3","chr16-1544839-1545999",9.43633693377645e-05,3.90464610615541,8.11359196650519e-10,0.0348980829959321,0,"L5_IT_2_Ctrl"
"8482","TBC1D23","chr3-100387725-100388678",4.6132839534988e-08,5.46560585190397,6.33872847176786e-10,9.77502932112483e-05,0,"L5_IT_2_Ctrl"
"8483","CCNT2","chr2-135343301-135344221",1.32717385409014e-13,-7.403423746369,-9.93286618362549e-11,1.06157982240962e-09,0,"L5_IT_2_Ctrl"
"8484","RGS12","chr4-3067315-3068255",0.00012285669800407,3.84035464609414,2.12487930182348e-10,0.0409887864857125,0,"L5_IT_2_Ctrl"
"8485","ZNRF3","chr22-28976376-28977429",6.70728773581758e-05,3.98643717435175,4.96891773704012e-10,0.0281259518433854,1,"L5_IT_2_Ctrl"
"8486","SLF2","chr10-101214571-101215366",2.77021361746037e-05,4.19157763346818,1.45049694156064e-09,0.0153253190167323,1,"L5_IT_2_Ctrl"
"8487","CIRBP","chr19-812227-813183",0.000102577795961547,3.88441209672571,1.07404942767791e-09,0.0364720810985135,0,"L5_IT_2_Ctrl"
"8488","RPL19","chr17-38906259-38907289",3.35243634270447e-05,4.148101593645,1.38221761799091e-09,0.0174126414402757,1,"L5_IT_2_Ctrl"
"8489","L3MBTL4","chr18-6256308-6257236",3.57249832586262e-11,6.62080423517004,1.08357964629604e-09,2.00531225325684e-07,0,"L5_IT_2_Ctrl"
"8490","FAM222B","chr17-29037723-29038801",4.97654117952314e-05,4.05672597541856,3.73607207762874e-10,0.0228116662388365,0,"L5_IT_2_Ctrl"
"8491","PEG3","chr19-57026090-57026944",1.22087701380479e-07,5.29034222409293,1.87659250816125e-09,0.000220690419390322,1,"L5_IT_2_Ctrl"
"8492","OXSR1","chr3-37884096-37885037",6.02896106890672e-06,4.52537112956476,8.47800652135402e-10,0.00499735272517835,0,"L5_IT_2_Ctrl"
"8493","BEX4","chrX-103329651-103330580",0.000109838728418353,3.86776213344532,1.24743295713988e-09,0.0381575687675451,0,"L5_IT_2_Ctrl"
"8494","ALDH1A2","chr15-58490161-58491145",1.06994686967038e-05,4.40253223437445,1.3003972783839e-09,0.00783367599187134,1,"L5_IT_2_Ctrl"
"8495","SF1","chr11-64284109-64285148",0.000134656114537907,3.81778330986201,7.17226718193959e-10,0.0432565192355749,0,"L5_IT_2_Ctrl"
"8496","SF1","chr11-65204471-65205596",9.3082068641155e-05,3.90795128326622,6.26464667398783e-10,0.0348152805269038,0,"L5_IT_2_Ctrl"
"8497","TSHZ3","chr19-31285485-31286478",1.87411533424077e-05,4.27938370128296,7.72965645401966e-10,0.0115758098343823,0,"L5_IT_2_Ctrl"
"8498","PKIG","chr20-44735941-44736973",9.40973103226795e-05,3.90532891686443,8.06292394590473e-10,0.0348980829959321,0,"L5_IT_2_Ctrl"
"8499","CDH20","chr18-61198316-61199903",0.000141212712248988,3.80603446686167,1.63505757822259e-09,0.044689702976744,0,"L5_IT_2_Ctrl"
"8500","MFSD1","chr3-158878257-158879239",7.27488901681797e-05,3.96711173927701,5.62367992027875e-10,0.02972688749309,1,"L5_IT_2_Ctrl"
"8501","DENND3","chr8-140934185-140935144",6.35419344461896e-58,-16.0434336298898,-2.37825420348924e-10,4.06607380198545e-53,0,"L5_IT_2_Ctrl"
"8502","DENND3","chr8-141106481-141107527",4.84959610921518e-05,4.06275962876798,8.42219484635236e-10,0.0224225140799945,0,"L5_IT_2_Ctrl"
"8503","KLHL23","chr2-169716929-169717853",0.000116028480355993,3.8543690176218,4.03535356351318e-10,0.0393257885030305,0,"L5_IT_2_Ctrl"
"8504","STS","chrX-7672352-7673312",7.35042855521611e-05,3.96464814780562,7.63045839001585e-10,0.0298205138341792,1,"L5_IT_2_Ctrl"
"8505","CCDC138","chr2-109066850-109067822",8.44082522352997e-05,3.93152632223394,9.40686772030975e-10,0.032577308949564,0,"L5_IT_2_Ctrl"
"8506","CCDC138","chr2-108586669-108588361",1.59421557159648e-07,5.24133202989363,1.62219371052278e-09,0.000278728120526468,1,"L5_IT_2_Ctrl"
"8507","NPHP4","chr1-6183311-6184052",0.000128013384477024,3.83024951835479,5.54504688020894e-10,0.0420946951594992,0,"L5_IT_2_Ctrl"
"8508","XPO7","chr8-21449907-21450903",0.000143870341869097,3.80141801974762,9.50007639295771e-10,0.0452621471206503,0,"L5_IT_2_Ctrl"
"8509","PSEN1","chr14-73032664-73033683",2.65922743727966e-07,-5.146124659336,-9.16155900372354e-11,0.00041079243583686,0,"L5_IT_2_Ctrl"
"8510","STX7","chr6-132404524-132405480",0.000121513028367508,3.84305337573226,1.05715597477414e-09,0.040667715954227,1,"L5_IT_2_Ctrl"
"8511","OTOGL","chr12-80095030-80096029",0.000133826779374192,3.81930763016131,7.19654330100871e-10,0.0430766053464099,0,"L5_IT_2_Ctrl"
"8512","CRMP1","chr4-5877217-5878217",1.25212374179522e-05,4.36830878981875,6.59642172104662e-10,0.00865802644390863,0,"L5_IT_2_Ctrl"
"8513","FXYD6","chr11-117867786-117868742",0.000147355334971633,3.79548461240878,1.64997847476978e-09,0.0459071413192248,1,"L5_IT_2_Ctrl"
"8514","PXYLP1","chr3-141410120-141411097",0.000147717443684362,3.79487569870795,1.92328339933923e-10,0.0459559567870292,0,"L5_IT_2_Ctrl"
"8515","PXYLP1","chr3-140999702-141000709",3.48997074043797e-05,4.13888549240199,2.18698635728881e-10,0.0178619629099218,0,"L5_IT_2_Ctrl"
"8516","KIF26B","chr1-244920662-244921609",1.6141621892264e-05,4.31250364713181,2.72133972428577e-10,0.01034978799133,0,"L5_IT_2_Ctrl"
"8517","KIF26B","chr1-244778068-244778975",6.32457514659384e-06,4.51523781245204,2.95990356254251e-10,0.00514900882265392,0,"L5_IT_2_Ctrl"
"8518","FAU","chr11-65117355-65118262",4.34777778441547e-05,4.08817625146082,1.1112983615462e-09,0.0208870900552447,0,"L5_IT_2_Ctrl"
"8519","FAU","chr11-65095941-65096924",7.47857940285768e-07,4.94850467611106,1.45356029007251e-09,0.000960958408475149,1,"L5_IT_2_Ctrl"
"8520","RPL23","chr17-38898538-38899500",9.99021874835767e-06,4.41738501000135,1.02503007224125e-09,0.00739905201151512,0,"L5_IT_2_Ctrl"
"8521","GIT2","chr12-109517314-109518143",3.96640743634124e-06,4.61313486993342,9.0886633766762e-10,0.00364672411515015,0,"L5_IT_2_Ctrl"
"8522","GLCE","chr15-69608868-69609813",1.20200662298021e-05,4.37722356966902,1.06333591193747e-09,0.00853772096357281,1,"L5_IT_2_Ctrl"
"8523","GLCE","chr15-69031202-69032226",0.000156879680549089,3.77991853305467,4.887787858116e-10,0.0478493494290202,0,"L5_IT_2_Ctrl"
"8524","FBXO32","chr8-123705546-123706578",8.43563951446885e-05,3.9316740347196,6.55316280483786e-10,0.032577308949564,0,"L5_IT_2_Ctrl"
"8525","STX12","chr1-28123114-28124113",8.66116359937594e-07,-4.91984757291963,-1.08832403077038e-10,0.00108672808468531,0,"L5_IT_2_Ctrl"
"8526","ZNF438","chr10-31129040-31130009",2.39024084724096e-06,4.71727536187978,1.11902536148813e-09,0.00245904289246443,1,"L5_IT_2_Ctrl"
"8527","PGRMC1","chrX-119690512-119691452",9.1421606961841e-05,3.91229903944818,1.01378715591142e-09,0.0344123835184176,0,"L5_IT_2_Ctrl"
"8528","ZCCHC14","chr16-87575950-87576824",0.000134208502651791,3.81860491948555,4.57010371615922e-10,0.0431560591361265,0,"L5_IT_2_Ctrl"
"8529","PELI1","chr2-63662910-63663960",1.06485257212296e-27,10.9072004354572,1.23001878941754e-10,2.27134473437258e-23,0,"L5_IT_2_Ctrl"
"8530","RPL21","chr13-26984862-26985903",0.000114231608424595,3.85818620359406,6.80564322025432e-10,0.0389362935692382,0,"L5_IT_2_Ctrl"
"8531","RPL21","chr13-27022317-27023376",3.26317023741378e-05,4.15427746010981,1.2052784394189e-09,0.0170876897512441,0,"L5_IT_2_Ctrl"
"8532","ATP6V1E1","chr22-17927311-17929095",5.94866902275592e-05,4.01483779819107,1.46529683284774e-09,0.025772761273002,0,"L5_IT_2_Ctrl"
"8533","TRIM24","chr7-138887403-138888327",1.71314922437834e-05,4.29933039218183,5.83065557220561e-10,0.0107898724535098,0,"L5_IT_2_Ctrl"
"8534","TRIM24","chr7-138732508-138733701",7.20453212937e-08,5.38599411191887,8.13151239609626e-10,0.000140555150235133,0,"L5_IT_2_Ctrl"
"8535","TRIM24","chr7-138880936-138881935",1.80054524800756e-07,5.21883247886703,7.74721157747954e-10,0.000304808493751595,0,"L5_IT_2_Ctrl"
"8536","PRKD1","chr14-30078518-30079596",5.83169679222758e-07,4.99670899631037,3.06056499257441e-09,0.000780695837684854,0,"L5_IT_2_Ctrl"
"8537","MBP","chr18-77176744-77177670",8.09857623568922e-33,-11.9316161313398,-1.65205013651279e-10,2.59115566376124e-28,0,"L5_IT_2_Ctrl"
"8538","TMTC3","chr12-88572636-88573628",5.88109765831369e-05,4.01753149671447,5.18007353173102e-10,0.0255314648300242,1,"L5_IT_2_Ctrl"
"8539","GALNT1","chr18-35312107-35313084",5.60397879492816e-05,4.02889437647419,8.49597151483799e-10,0.0247652517043488,0,"L5_IT_2_Ctrl"
"8540","E2F3","chr6-20528097-20528847",2.18619312222698e-05,4.24497344257983,4.45748836667084e-10,0.0128072529122769,0,"L5_IT_2_Ctrl"
"8541","GOSR1","chr17-30368868-30369854",4.04385849047836e-05,4.10495942633604,6.57192623951311e-10,0.0198760059878246,0,"L5_IT_2_Ctrl"
"8542","PSMD11","chr17-32878212-32878979",6.29458663673902e-06,4.5162448916499,6.91379049772646e-10,0.00513766730509674,0,"L5_IT_2_Ctrl"
"8543","GTF3C1","chr16-27490822-27491771",7.59711319156946e-14,7.47711638183783,2.3947785074072e-10,6.23259374325393e-10,0,"L5_IT_2_Ctrl"
"8544","PHACTR2","chr6-143782158-143783161",0.000103585644921955,3.88203574815794,2.21814228353036e-10,0.0365962072858343,0,"L5_IT_2_Ctrl"
"8545","TRAPPC10","chr21-43733362-43734341",4.30916645609384e-05,4.09024559574186,9.18052240908049e-10,0.0207327282099269,0,"L5_IT_2_Ctrl"
"8546","ZNF506","chr19-19650814-19651781",1.67952355313458e-18,8.7769602328542,2.2817307648534e-10,1.91916757097327e-14,0,"L5_IT_2_Ctrl"
"8547","SEC61A2","chr10-12602114-12603180",2.41953904402461e-103,21.5862319912397,1.76703412825456e-10,2.58045452071254e-98,0,"L5_IT_2_Ctrl"
"8548","EPB41","chr1-28469309-28470241",9.7551451106119e-05,3.89660270089485,1.27944193891377e-09,0.0354581950620932,0,"L5_IT_2_Ctrl"
"8549","ABCA3","chr16-2267696-2268720",5.32914826190638e-06,4.55139464012796,2.36403555339463e-09,0.00454685771918259,1,"L5_IT_2_Ctrl"
"8550","ABCA3","chr16-2339381-2340042",5.8137737178939e-09,5.82202819802435,2.02049850578748e-09,1.72234123017369e-05,0,"L5_IT_2_Ctrl"
"8551","ABCA3","chr16-1996983-1997919",6.46082323009111e-25,10.3083390602122,2.97583536587848e-09,1.14841850784117e-20,0,"L5_IT_2_Ctrl"
"8552","ABCA3","chr16-1884886-1885793",2.02903447365776e-14,7.6487746568656,2.73448500003775e-09,1.75457739977229e-10,0,"L5_IT_2_Ctrl"
"8553","CEP295","chr11-93654491-93655645",4.68551781814397e-05,4.07078400879129,7.85456068283082e-10,0.0219172631133158,0,"L5_IT_2_Ctrl"
"8554","JUN","chr1-58304112-58305099",2.79677101352716e-08,5.55370513694957,7.5969485766846e-10,6.4608428262429e-05,0,"L5_IT_2_Ctrl"
"8555","JUN","chr1-58744799-58745712",3.77198694679632e-06,4.62356597515853,8.69837755299164e-10,0.00349812976116341,0,"L5_IT_2_Ctrl"
"8556","JUN","chr1-59107227-59108224",2.79677101352716e-08,5.55370513694957,7.5969485766846e-10,6.4608428262429e-05,0,"L5_IT_2_Ctrl"
"8557","JUN","chr1-58437310-58438162",2.23202108380802e-05,4.24031924755643,5.2249605946232e-10,0.0129843565419372,0,"L5_IT_2_Ctrl"
"8558","MTOR","chr1-11483927-11484900",9.18045267707375e-05,3.91128982362557,6.76489698193188e-10,0.0344754013490035,0,"L5_IT_2_Ctrl"
"8559","DIAPH1","chr5-142069313-142070512",6.45396703941689e-18,8.62420455301256,1.83940229833911e-10,6.66116020063069e-14,0,"L5_IT_2_Ctrl"
"8560","RBX1","chr22-41446433-41447358",0.000107395439149155,3.87324574607889,1.3088392612011e-09,0.0375945137271887,0,"L5_IT_2_Ctrl"
"8561","CD2AP","chr6-47058808-47059850",5.50931793765605e-05,4.0328980746376,1.21622811024619e-09,0.0244821846220684,1,"L5_IT_2_Ctrl"
"8562","L2HGDH","chr14-50037815-50039166",0.000146293360509529,3.79727856391493,5.46726964988084e-10,0.045709817657954,0,"L5_IT_2_Ctrl"
"8563","L2HGDH","chr14-50728706-50729597",4.6793598709997e-05,4.07109032847894,4.97115077838071e-10,0.0219172631133158,0,"L5_IT_2_Ctrl"
"8564","SCAMP5","chr15-74857567-74858537",9.14304135221681e-07,4.90923917562254,1.05444926688114e-09,0.00113949699279717,0,"L5_IT_2_Ctrl"
"8565","RPS2","chr16-2135640-2136552",0.00014095518109527,3.80648615203987,1.4655391161511e-09,0.0446523684176176,0,"L5_IT_2_Ctrl"
"8566","B3GLCT","chr13-31443957-31445018",4.66261192349598e-09,5.85878666921977,2.3926987862743e-09,1.50688081832968e-05,1,"L5_IT_2_Ctrl"
"8567","B3GLCT","chr13-31204367-31205256",3.2269622684177e-08,5.52865446298019,1.3672435950381e-09,7.32250377095588e-05,0,"L5_IT_2_Ctrl"
"8568","PIGL","chr17-16029202-16029917",7.02764261047301e-05,3.9753479704315,7.47413792751385e-10,0.0289681244862434,1,"L5_IT_2_Ctrl"
"8569","CEP83","chr12-94628465-94629502",6.16844226975774e-06,4.52053198943333,8.99835805407561e-10,0.00504758424832104,0,"L5_IT_2_Ctrl"
"8570","MRPS25","chr3-15301861-15302565",0.000119778487544707,3.84657907063756,7.40247201796325e-10,0.0402133962716727,0,"L5_IT_2_Ctrl"
"8571","ARID1A","chr1-26283190-26284041",4.71013093076832e-05,4.06956345904617,5.13360854534936e-10,0.0220002308257107,0,"L5_IT_2_Ctrl"
"8572","ARID1A","chr1-26925188-26926057",3.79033646640909e-05,4.11990195855798,5.24147359204066e-10,0.0188604313079397,0,"L5_IT_2_Ctrl"
"8573","TNRC18","chr7-5411118-5412091",0.000110304744508664,3.86672931122501,5.92044955724947e-10,0.038179820268721,1,"L5_IT_2_Ctrl"
"8574","PCNP","chr3-101626893-101627863",9.4959718130131e-05,3.9031222243137,5.45708032260146e-10,0.0349626602245934,0,"L5_IT_2_Ctrl"
"8575","ANKRD6","chr6-89680598-89681262",5.00586811366084e-05,4.05535283711317,4.1122738382121e-10,0.0228805359243145,0,"L5_IT_2_Ctrl"
"8576","MED15","chr22-20914982-20915956",9.24153277095576e-05,3.90968820853783,1.80289927128786e-10,0.0346234999195883,0,"L5_IT_2_Ctrl"
"8577","RPL7","chr8-73293479-73294785",2.18302213989289e-05,4.2452989069804,1.75558421881347e-09,0.0128072529122769,1,"L5_IT_2_Ctrl"
"8578","COL19A1","chr6-69554926-69556035",0.000165589729317845,3.76644320776831,4.1963662550583e-10,0.0495610524552884,0,"L5_IT_2_Ctrl"
"8579","COL19A1","chr6-69569890-69570795",2.49753340325824e-24,10.17755675811,2.01287450453089e-10,3.9954540371964e-20,0,"L5_IT_2_Ctrl"
"8580","HNRNPH3","chr10-68074665-68075636",7.63694405250822e-05,3.95551661347698,8.82315781317258e-10,0.0302923981673367,0,"L5_IT_2_Ctrl"
"8581","HNRNPH3","chr10-68602322-68603353",6.96079792847148e-06,4.49488370464255,1.09929514981758e-09,0.00555391825139728,1,"L5_IT_2_Ctrl"
"8582","RPL3","chr22-39364605-39365531",3.61719760576e-08,5.50858977222372,1.50635196226011e-09,8.09321404446241e-05,0,"L5_IT_2_Ctrl"
"8583","RPL3","chr22-39653066-39653947",9.70928422490704e-05,3.89774433243768,8.01783206520763e-10,0.0354023347683212,0,"L5_IT_2_Ctrl"
"8584","RPS28","chr19-8105181-8106223",1.29264649949832e-05,4.36134619187449,6.77774600270246e-10,0.00885620626996762,0,"L5_IT_2_Ctrl"
"8585","PRELID2","chr5-145786858-145787908",1.40764182392778e-05,4.34266579614121,1.13952052475802e-10,0.00942213005960968,0,"L5_IT_2_Ctrl"
"8586","PSMA7","chr20-62040203-62041178",6.15809925537295e-07,4.98619186625318,7.27919484711781e-10,0.00080749843153897,0,"L5_IT_2_Ctrl"
"8587","TPM3","chr1-154501484-154503338",4.70401046152211e-06,4.57757327204365,1.12741825616747e-09,0.00411217911252711,0,"L5_IT_2_Ctrl"
"8588","OPRM1","chr6-153555689-153556649",1.37384314498134e-06,4.82876225335569,1.59075155107989e-09,0.00154776007719391,0,"L5_IT_2_Ctrl"
"8589","KIAA0586","chr14-58088862-58089787",0.000145060153475627,3.79937722408216,9.31704605884077e-10,0.0453688037388404,1,"L5_IT_2_Ctrl"
"8590","YPEL3","chr16-29943688-29944651",0.000119003498614142,3.8481699284177,1.12580612171227e-09,0.040079376198518,0,"L5_IT_2_Ctrl"
"8591","MAP3K3","chr17-63353884-63354928",5.18225980949755e-05,4.04725129029181,6.93274892344479e-10,0.0234522544634846,0,"L5_IT_2_Ctrl"
"8592","PARK7","chr1-8407804-8408673",0.000123239360774488,3.83959116695046,8.74856804438252e-10,0.0410736249567908,0,"L5_IT_2_Ctrl"
"8593","ARHGAP10","chr4-148093971-148094890",0.000162895015353223,3.77053950090123,5.07866705714577e-10,0.0489240441334257,1,"L5_IT_2_Ctrl"
"8594","SYT17","chr16-18998419-18999401",2.82719425005201e-06,4.68299064211079,4.49272348814902e-11,0.00275782455698975,0,"L5_IT_2_Ctrl"
"8595","SYT17","chr16-19578922-19579608",1.6253133335846e-11,6.73624572541877,3.53813377948846e-10,1.04004450341412e-07,0,"L5_IT_2_Ctrl"
"8596","GHITM","chr10-83724440-83725514",1.43104723546242e-05,4.33904269194839,1.52710639740803e-09,0.00955879801838566,0,"L5_IT_2_Ctrl"
"8597","RPL35A","chr3-197752022-197752862",1.05522896958316e-06,4.88104922239427,1.07708810690158e-09,0.0012740476199097,0,"L5_IT_2_Ctrl"
"8598","RNPS1","chr16-2669760-2670675",0.000101799624580261,3.88626202637319,5.8222580579473e-10,0.0363515552273478,0,"L5_IT_2_Ctrl"
"8599","TRAF3IP1","chr2-238281491-238282412",0.000102665145328048,3.88420527052974,5.66980349125846e-10,0.0364720810985135,0,"L5_IT_2_Ctrl"
"8600","ILKAP","chr2-237898280-237899274",1.13095069831035e-06,4.86736668966807,6.84046126203641e-10,0.00135524321283068,0,"L5_IT_2_Ctrl"
